2018-10-24 13:44:44| Dataset 8 of 25.
2018-10-24 13:44:49| Dataset 9 of 25.
2018-10-24 13:44:55| Dataset 10 of 25.
2018-10-24 13:45:00| Dataset 11 of 25.
2018-10-24 13:45:06| Dataset 12 of 25.
2018-10-24 13:45:11| Dataset 13 of 25.
2018-10-24 13:45:16| Dataset 14 of 25.
2018-10-24 13:45:21| Dataset 15 of 25.
2018-10-24 13:45:27| Dataset 16 of 25.
2018-10-24 13:45:35| Dataset 17 of 25.
2018-10-24 13:45:41| Dataset 18 of 25.
2018-10-24 13:45:47| Dataset 19 of 25.
2018-10-24 13:45:52| Dataset 20 of 25.
2018-10-24 13:46:01| Dataset 21 of 25.
2018-10-24 13:46:06| Dataset 22 of 25.
2018-10-24 13:46:13| Dataset 23 of 25.
2018-10-24 13:46:18| Dataset 24 of 25.
2018-10-24 13:46:24| Dataset 25 of 25.
2018-10-24 13:46:29| Starting assess_normalization().
2018-10-24 13:46:29| Dataset 1 of 25.
2018-10-24 13:46:34| Dataset 2 of 25.
2018-10-24 13:46:40| Dataset 3 of 25.
2018-10-24 13:46:45| Dataset 4 of 25.
2018-10-24 13:46:50| Dataset 5 of 25.
2018-10-24 13:46:55| Dataset 6 of 25.
2018-10-24 13:47:00| Dataset 7 of 25.
2018-10-24 13:47:05| Dataset 8 of 25.
2018-10-24 13:47:10| Dataset 9 of 25.
2018-10-24 13:47:16| Dataset 10 of 25.
2018-10-24 13:47:21| Dataset 11 of 25.
2018-10-24 13:47:26| Dataset 12 of 25.
2018-10-24 13:47:31| Dataset 13 of 25.
2018-10-24 13:47:36| Dataset 14 of 25.
2018-10-24 13:47:41| Dataset 15 of 25.
2018-10-24 13:47:47| Dataset 16 of 25.
2018-10-24 13:47:53| Dataset 17 of 25.
2018-10-24 13:47:59| Dataset 18 of 25.
2018-10-24 13:48:04| Dataset 19 of 25.
2018-10-24 13:48:10| Dataset 20 of 25.
2018-10-24 13:48:17| Dataset 21 of 25.
2018-10-24 13:48:23| Dataset 22 of 25.
2018-10-24 13:48:30| Dataset 23 of 25.
2018-10-24 13:48:36| Dataset 24 of 25.
2018-10-24 13:48:41| Dataset 25 of 25.
