2018-10-24 08:37:02| Dataset 8 of 25.
2018-10-24 08:37:07| Dataset 9 of 25.
2018-10-24 08:37:12| Dataset 10 of 25.
2018-10-24 08:37:16| Dataset 11 of 25.
2018-10-24 08:37:21| Dataset 12 of 25.
2018-10-24 08:37:26| Dataset 13 of 25.
2018-10-24 08:37:31| Dataset 14 of 25.
2018-10-24 08:37:36| Dataset 15 of 25.
2018-10-24 08:37:40| Dataset 16 of 25.
2018-10-24 08:37:47| Dataset 17 of 25.
2018-10-24 08:37:52| Dataset 18 of 25.
2018-10-24 08:37:57| Dataset 19 of 25.
2018-10-24 08:38:02| Dataset 20 of 25.
2018-10-24 08:38:10| Dataset 21 of 25.
2018-10-24 08:38:14| Dataset 22 of 25.
2018-10-24 08:38:21| Dataset 23 of 25.
2018-10-24 08:38:25| Dataset 24 of 25.
2018-10-24 08:38:30| Dataset 25 of 25.
2018-10-24 08:38:36| Starting assess_normalization().
2018-10-24 08:38:36| Dataset 1 of 25.
2018-10-24 08:38:40| Dataset 2 of 25.
2018-10-24 08:38:45| Dataset 3 of 25.
2018-10-24 08:38:50| Dataset 4 of 25.
2018-10-24 08:38:55| Dataset 5 of 25.
2018-10-24 08:38:59| Dataset 6 of 25.
2018-10-24 08:39:04| Dataset 7 of 25.
2018-10-24 08:39:08| Dataset 8 of 25.
2018-10-24 08:39:13| Dataset 9 of 25.
2018-10-24 08:39:18| Dataset 10 of 25.
2018-10-24 08:39:23| Dataset 11 of 25.
2018-10-24 08:39:27| Dataset 12 of 25.
2018-10-24 08:39:32| Dataset 13 of 25.
2018-10-24 08:39:36| Dataset 14 of 25.
2018-10-24 08:39:41| Dataset 15 of 25.
2018-10-24 08:39:46| Dataset 16 of 25.
2018-10-24 08:39:52| Dataset 17 of 25.
2018-10-24 08:39:57| Dataset 18 of 25.
2018-10-24 08:40:02| Dataset 19 of 25.
2018-10-24 08:40:06| Dataset 20 of 25.
2018-10-24 08:40:13| Dataset 21 of 25.
2018-10-24 08:40:18| Dataset 22 of 25.
2018-10-24 08:40:24| Dataset 23 of 25.
2018-10-24 08:40:29| Dataset 24 of 25.
2018-10-24 08:40:34| Dataset 25 of 25.
