2018-10-22 19:49:30| Dataset 8 of 25.
2018-10-22 19:49:36| Dataset 9 of 25.
2018-10-22 19:49:44| Dataset 10 of 25.
2018-10-22 19:49:50| Dataset 11 of 25.
2018-10-22 19:49:57| Dataset 12 of 25.
2018-10-22 19:50:02| Dataset 13 of 25.
2018-10-22 19:50:08| Dataset 14 of 25.
2018-10-22 19:50:13| Dataset 15 of 25.
2018-10-22 19:50:19| Dataset 16 of 25.
2018-10-22 19:50:44| Dataset 17 of 25.
2018-10-22 19:50:54| Dataset 18 of 25.
2018-10-22 19:51:01| Dataset 19 of 25.
2018-10-22 19:51:07| Dataset 20 of 25.
2018-10-22 19:51:52| Dataset 21 of 25.
2018-10-22 19:51:59| Dataset 22 of 25.
2018-10-22 19:52:21| Dataset 23 of 25.
2018-10-22 19:52:28| Dataset 24 of 25.
2018-10-22 19:52:33| Dataset 25 of 25.
2018-10-22 19:52:42| Starting assess_normalization().
2018-10-22 19:52:42| Dataset 1 of 25.
2018-10-22 19:52:47| Dataset 2 of 25.
2018-10-22 19:52:56| Dataset 3 of 25.
2018-10-22 19:53:03| Dataset 4 of 25.
2018-10-22 19:53:09| Dataset 5 of 25.
2018-10-22 19:53:15| Dataset 6 of 25.
2018-10-22 19:53:20| Dataset 7 of 25.
2018-10-22 19:53:26| Dataset 8 of 25.
2018-10-22 19:53:32| Dataset 9 of 25.
2018-10-22 19:53:39| Dataset 10 of 25.
2018-10-22 19:53:45| Dataset 11 of 25.
2018-10-22 19:53:52| Dataset 12 of 25.
2018-10-22 19:53:57| Dataset 13 of 25.
2018-10-22 19:54:03| Dataset 14 of 25.
2018-10-22 19:54:08| Dataset 15 of 25.
2018-10-22 19:54:13| Dataset 16 of 25.
2018-10-22 19:54:37| Dataset 17 of 25.
2018-10-22 19:54:48| Dataset 18 of 25.
2018-10-22 19:54:55| Dataset 19 of 25.
2018-10-22 19:55:00| Dataset 20 of 25.
2018-10-22 19:55:45| Dataset 21 of 25.
2018-10-22 19:55:51| Dataset 22 of 25.
2018-10-22 19:56:13| Dataset 23 of 25.
2018-10-22 19:56:20| Dataset 24 of 25.
2018-10-22 19:56:25| Dataset 25 of 25.
