2018-10-24 18:54:19| Dataset 8 of 25.
2018-10-24 18:54:24| Dataset 9 of 25.
2018-10-24 18:54:29| Dataset 10 of 25.
2018-10-24 18:54:34| Dataset 11 of 25.
2018-10-24 18:54:39| Dataset 12 of 25.
2018-10-24 18:54:43| Dataset 13 of 25.
2018-10-24 18:54:48| Dataset 14 of 25.
2018-10-24 18:54:53| Dataset 15 of 25.
2018-10-24 18:54:58| Dataset 16 of 25.
2018-10-24 18:55:04| Dataset 17 of 25.
2018-10-24 18:55:10| Dataset 18 of 25.
2018-10-24 18:55:15| Dataset 19 of 25.
2018-10-24 18:55:19| Dataset 20 of 25.
2018-10-24 18:55:27| Dataset 21 of 25.
2018-10-24 18:55:32| Dataset 22 of 25.
2018-10-24 18:55:39| Dataset 23 of 25.
2018-10-24 18:55:44| Dataset 24 of 25.
2018-10-24 18:55:48| Dataset 25 of 25.
2018-10-24 18:55:54| Starting assess_normalization().
2018-10-24 18:55:54| Dataset 1 of 25.
2018-10-24 18:55:58| Dataset 2 of 25.
2018-10-24 18:56:04| Dataset 3 of 25.
2018-10-24 18:56:08| Dataset 4 of 25.
2018-10-24 18:56:13| Dataset 5 of 25.
2018-10-24 18:56:18| Dataset 6 of 25.
2018-10-24 18:56:22| Dataset 7 of 25.
2018-10-24 18:56:27| Dataset 8 of 25.
2018-10-24 18:56:32| Dataset 9 of 25.
2018-10-24 18:56:36| Dataset 10 of 25.
2018-10-24 18:56:41| Dataset 11 of 25.
2018-10-24 18:56:46| Dataset 12 of 25.
2018-10-24 18:56:51| Dataset 13 of 25.
2018-10-24 18:56:55| Dataset 14 of 25.
2018-10-24 18:57:00| Dataset 15 of 25.
2018-10-24 18:57:05| Dataset 16 of 25.
2018-10-24 18:57:11| Dataset 17 of 25.
2018-10-24 18:57:16| Dataset 18 of 25.
2018-10-24 18:57:21| Dataset 19 of 25.
2018-10-24 18:57:26| Dataset 20 of 25.
2018-10-24 18:57:33| Dataset 21 of 25.
2018-10-24 18:57:38| Dataset 22 of 25.
2018-10-24 18:57:44| Dataset 23 of 25.
2018-10-24 18:57:49| Dataset 24 of 25.
2018-10-24 18:57:53| Dataset 25 of 25.
