2018-10-25 00:00:26| Dataset 8 of 25.
2018-10-25 00:00:31| Dataset 9 of 25.
2018-10-25 00:00:36| Dataset 10 of 25.
2018-10-25 00:00:41| Dataset 11 of 25.
2018-10-25 00:00:46| Dataset 12 of 25.
2018-10-25 00:00:50| Dataset 13 of 25.
2018-10-25 00:00:55| Dataset 14 of 25.
2018-10-25 00:00:59| Dataset 15 of 25.
2018-10-25 00:01:04| Dataset 16 of 25.
2018-10-25 00:01:10| Dataset 17 of 25.
2018-10-25 00:01:16| Dataset 18 of 25.
2018-10-25 00:01:21| Dataset 19 of 25.
2018-10-25 00:01:25| Dataset 20 of 25.
2018-10-25 00:01:33| Dataset 21 of 25.
2018-10-25 00:01:38| Dataset 22 of 25.
2018-10-25 00:01:44| Dataset 23 of 25.
2018-10-25 00:01:49| Dataset 24 of 25.
2018-10-25 00:01:53| Dataset 25 of 25.
2018-10-25 00:01:58| Starting assess_normalization().
2018-10-25 00:01:58| Dataset 1 of 25.
2018-10-25 00:02:03| Dataset 2 of 25.
2018-10-25 00:02:08| Dataset 3 of 25.
2018-10-25 00:02:12| Dataset 4 of 25.
2018-10-25 00:02:17| Dataset 5 of 25.
2018-10-25 00:02:21| Dataset 6 of 25.
2018-10-25 00:02:26| Dataset 7 of 25.
2018-10-25 00:02:31| Dataset 8 of 25.
2018-10-25 00:02:35| Dataset 9 of 25.
2018-10-25 00:02:40| Dataset 10 of 25.
2018-10-25 00:02:45| Dataset 11 of 25.
2018-10-25 00:02:49| Dataset 12 of 25.
2018-10-25 00:02:54| Dataset 13 of 25.
2018-10-25 00:02:58| Dataset 14 of 25.
2018-10-25 00:03:03| Dataset 15 of 25.
2018-10-25 00:03:07| Dataset 16 of 25.
2018-10-25 00:03:13| Dataset 17 of 25.
2018-10-25 00:03:18| Dataset 18 of 25.
2018-10-25 00:03:23| Dataset 19 of 25.
2018-10-25 00:03:27| Dataset 20 of 25.
2018-10-25 00:03:34| Dataset 21 of 25.
2018-10-25 00:03:39| Dataset 22 of 25.
2018-10-25 00:03:45| Dataset 23 of 25.
2018-10-25 00:03:50| Dataset 24 of 25.
2018-10-25 00:03:54| Dataset 25 of 25.
