2018-10-23 12:44:11| Dataset 8 of 25.
2018-10-23 12:48:48| Dataset 9 of 25.
2018-10-23 12:53:26| Dataset 10 of 25.
2018-10-23 12:58:21| Dataset 11 of 25.
2018-10-23 13:02:42| Dataset 12 of 25.
2018-10-23 13:07:33| Dataset 13 of 25.
2018-10-23 13:12:01| Dataset 14 of 25.
2018-10-23 13:16:57| Dataset 15 of 25.
2018-10-23 13:21:52| Dataset 16 of 25.
2018-10-23 13:26:32| Dataset 17 of 25.
2018-10-23 13:31:11| Dataset 18 of 25.
2018-10-23 13:35:38| Dataset 19 of 25.
2018-10-23 13:40:37| Dataset 20 of 25.
2018-10-23 13:45:20| Dataset 21 of 25.
2018-10-23 13:50:10| Dataset 22 of 25.
2018-10-23 13:54:43| Dataset 23 of 25.
2018-10-23 13:59:21| Dataset 24 of 25.
2018-10-23 14:03:48| Dataset 25 of 25.
2018-10-23 14:08:20| Starting assess_normalization().
2018-10-23 14:08:20| Dataset 1 of 25.
2018-10-23 14:10:49| Dataset 2 of 25.
2018-10-23 14:13:15| Dataset 3 of 25.
2018-10-23 14:15:40| Dataset 4 of 25.
2018-10-23 14:18:02| Dataset 5 of 25.
2018-10-23 14:20:35| Dataset 6 of 25.
2018-10-23 14:23:07| Dataset 7 of 25.
2018-10-23 14:25:35| Dataset 8 of 25.
2018-10-23 14:28:04| Dataset 9 of 25.
2018-10-23 14:30:37| Dataset 10 of 25.
2018-10-23 14:33:11| Dataset 11 of 25.
2018-10-23 14:35:39| Dataset 12 of 25.
2018-10-23 14:38:10| Dataset 13 of 25.
2018-10-23 14:40:36| Dataset 14 of 25.
2018-10-23 14:43:05| Dataset 15 of 25.
2018-10-23 14:45:35| Dataset 16 of 25.
2018-10-23 14:48:03| Dataset 17 of 25.
2018-10-23 14:50:29| Dataset 18 of 25.
2018-10-23 14:52:52| Dataset 19 of 25.
2018-10-23 14:55:23| Dataset 20 of 25.
2018-10-23 14:57:55| Dataset 21 of 25.
2018-10-23 15:00:22| Dataset 22 of 25.
2018-10-23 15:02:48| Dataset 23 of 25.
2018-10-23 15:05:13| Dataset 24 of 25.
2018-10-23 15:07:36| Dataset 25 of 25.
